  157 SI   0.10085E-08  0.26087E-08  0.44017E-09  0.1080000000000000E+01
  158 SI   0.14095E-08  0.24941E-08  0.38087E-09  0.1080000000000000E+01
  159 SI   0.16959E-08  0.23632E-08  0.44017E-09  0.1080000000000000E+01
  160 SI   0.20969E-08  0.22486E-08  0.38087E-09  0.1080000000000000E+01
  161 SI   0.23834E-08  0.64470E-09  0.44017E-09  0.1080000000000000E+01
  162 SI   0.34500E-10  0.53010E-09  0.38087E-09  0.1080000000000000E+01
  163 SI   0.32098E-09  0.39920E-09  0.44017E-09  0.1080000000000000E+01
  164 SI   0.72198E-09  0.28460E-09  0.38087E-09  0.1080000000000000E+01
  165 SI   0.10085E-08  0.15370E-09  0.44017E-09  0.1080000000000000E+01
  166 SI   0.14095E-08  0.39100E-10  0.38087E-09  0.1080000000000000E+01
  167 SI   0.16959E-08  0.28542E-08  0.44017E-09  0.1080000000000000E+01
  168 SI   0.20969E-08  0.27396E-08  0.38087E-09  0.1080000000000000E+01
  169 SI   0.23834E-08  0.11357E-08  0.44017E-09  0.1080000000000000E+01
  170 SI   0.34500E-10  0.10211E-08  0.38087E-09  0.1080000000000000E+01
  171 SI   0.32098E-09  0.89020E-09  0.44017E-09  0.1080000000000000E+01
  172 SI   0.72198E-09  0.77560E-09  0.38087E-09  0.1080000000000000E+01
  173 SI   0.10085E-08  0.64470E-09  0.44017E-09  0.1080000000000000E+01
  174 SI   0.14095E-08  0.53010E-09  0.38087E-09  0.1080000000000000E+01
  175 SI   0.16959E-08  0.39920E-09  0.44017E-09  0.1080000000000000E+01
  176 SI   0.20969E-08  0.28460E-09  0.38087E-09  0.1080000000000000E+01
  177 SI   0.23834E-08  0.16267E-08  0.44017E-09  0.1080000000000000E+01
  178 SI   0.34500E-10  0.15121E-08  0.38087E-09  0.1080000000000000E+01
  179 SI   0.32098E-09  0.13812E-08  0.44017E-09  0.1080000000000000E+01
  180 SI   0.72198E-09  0.12666E-08  0.38087E-09  0.1080000000000000E+01
  181 SI   0.10085E-08  0.11357E-08  0.44017E-09  0.1080000000000000E+01
  182 SI   0.14095E-08  0.10211E-08  0.38087E-09  0.1080000000000000E+01
  183 SI   0.16959E-08  0.89020E-09  0.44017E-09  0.1080000000000000E+01
  184 SI   0.20969E-08  0.77560E-09  0.38087E-09  0.1080000000000000E+01
  185 SI   0.23834E-08  0.21177E-08  0.44017E-09  0.1080000000000000E+01
  186 SI   0.34500E-10  0.20031E-08  0.38087E-09  0.1080000000000000E+01
  187 SI   0.32098E-09  0.18722E-08  0.44017E-09  0.1080000000000000E+01
  188 SI   0.72198E-09  0.17576E-08  0.38087E-09  0.1080000000000000E+01
  189 SI   0.10085E-08  0.16267E-08  0.44017E-09  0.1080000000000000E+01
  190 SI   0.14095E-08  0.15121E-08  0.38087E-09  0.1080000000000000E+01
  191 SI   0.16959E-08  0.13812E-08  0.44017E-09  0.1080000000000000E+01
  192 SI   0.20969E-08  0.12666E-08  0.38087E-09  0.1080000000000000E+01
  193 SI   0.22194E-08  0.23583E-08  0.10902E-08  0.1080000000000000E+01
  194 SI   0.26204E-08  0.22437E-08  0.10309E-08  0.1080000000000000E+01
  195 SI   0.15698E-09  0.21128E-08  0.10902E-08  0.1080000000000000E+01
  196 SI   0.55798E-09  0.19982E-08  0.10309E-08  0.1080000000000000E+01
  197 SI   0.84446E-09  0.18673E-08  0.10902E-08  0.1080000000000000E+01
  198 SI   0.12455E-08  0.17527E-08  0.10309E-08  0.1080000000000000E+01
  199 SI   0.15319E-08  0.16218E-08  0.10902E-08  0.1080000000000000E+01
  200 SI   0.19329E-08  0.15072E-08  0.10309E-08  0.1080000000000000E+01
  201 SI   0.22194E-08  0.28493E-08  0.10902E-08  0.1080000000000000E+01
  202 SI   0.26204E-08  0.27347E-08  0.10309E-08  0.1080000000000000E+01
  203 SI   0.15698E-09  0.26038E-08  0.10902E-08  0.1080000000000000E+01
  204 SI   0.55798E-09  0.24892E-08  0.10309E-08  0.1080000000000000E+01
  205 SI   0.84446E-09  0.23583E-08  0.10902E-08  0.1080000000000000E+01
  206 SI   0.12455E-08  0.22437E-08  0.10309E-08  0.1080000000000000E+01
  207 SI   0.15319E-08  0.21128E-08  0.10902E-08  0.1080000000000000E+01
  208 SI   0.19329E-08  0.19982E-08  0.10309E-08  0.1080000000000000E+01
